elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
2272,314,19,258,137,604,165,221,194,391,cache_la_poudre,6,3
2272,330,20,42,13,751,169,212,180,524,cache_la_poudre,10,3
2272,334,28,297,100,1124,146,191,177,1140,cache_la_poudre,10,3
2272,343,28,240,82,1126,154,186,164,234,cache_la_poudre,10,3
2272,349,31,150,75,1200,147,172,153,618,cache_la_poudre,10,3
2272,350,12,268,62,757,198,219,160,696,cache_la_poudre,6,3
2273,9,19,90,11,424,195,199,137,488,cache_la_poudre,10,3
2273,23,24,309,127,1360,198,180,109,793,cache_la_poudre,10,3
2273,93,27,362,35,531,250,189,50,418,cache_la_poudre,6,3
2273,115,21,150,34,212,251,215,82,849,cache_la_poudre,3,3
2273,117,16,42,9,216,245,224,103,323,cache_la_poudre,11,3
2273,162,14,42,11,255,233,243,137,319,cache_la_poudre,10,3
2273,273,23,192,121,661,153,239,222,661,cache_la_poudre,6,3
2273,294,32,60,28,324,114,213,229,834,cache_la_poudre,10,3
2273,298,23,270,107,830,150,225,212,513,cache_la_poudre,10,3
2273,313,29,127,66,918,131,205,207,192,cache_la_poudre,10,3
2273,322,27,301,107,808,141,202,195,532,cache_la_poudre,10,3
2273,340,30,218,161,725,145,183,168,216,cache_la_poudre,10,3
2273,360,28,192,128,1106,166,175,137,1517,cache_la_poudre,10,3
2274,20,21,390,116,1421,200,191,121,886,cache_la_poudre,10,3
2274,21,29,212,123,1087,188,166,101,1530,cache_la_poudre,10,3
2274,168,13,60,12,234,230,245,144,300,cache_la_poudre,10,3
2275,13,25,277,150,994,187,180,121,1236,cache_la_poudre,10,3
2275,27,25,313,124,459,201,179,103,1602,cache_la_poudre,10,3
2275,34,37,175,114,767,187,134,55,576,cache_la_poudre,10,3
2275,43,30,90,60,1230,210,159,64,474,cache_la_poudre,4,3
2275,49,31,170,114,757,216,156,53,618,cache_la_poudre,1,3
2275,73,22,376,37,509,239,194,74,390,cache_la_poudre,6,3
2275,95,45,313,-14,604,242,131,0,531,cache_la_poudre,1,3
2275,123,32,60,18,1050,254,199,47,924,cache_la_poudre,6,3
2275,238,19,85,22,424,182,253,204,524,cache_la_poudre,10,3
2275,271,27,162,65,816,139,236,231,750,cache_la_poudre,6,3
2275,322,25,361,-22,467,149,206,192,703,cache_la_poudre,10,3
2275,336,29,30,15,1343,144,188,175,912,cache_la_poudre,10,3
2275,338,39,180,122,1298,110,156,167,1243,cache_la_poudre,10,3
2275,344,30,192,85,953,146,179,162,1406,cache_la_poudre,10,3
2275,356,33,134,78,1200,148,161,137,631,cache_la_poudre,10,3
2276,19,25,408,134,841,193,179,113,1048,cache_la_poudre,10,3
2276,31,26,210,-14,900,204,175,95,258,cache_la_poudre,10,3
2276,46,36,242,144,1003,206,139,40,1504,cache_la_poudre,10,3
2276,59,34,201,119,918,222,148,32,1482,cache_la_poudre,10,3
2276,300,30,335,207,1396,125,213,221,816,cache_la_poudre,10,3
2276,345,31,319,174,1182,145,176,160,1172,cache_la_poudre,10,3
2276,355,17,124,53,600,190,207,153,573,cache_la_poudre,2,3
2276,356,29,342,175,1194,161,175,142,1179,cache_la_poudre,10,3
2277,13,17,30,9,330,201,202,135,702,cache_la_poudre,16,3
2277,20,23,323,119,1380,197,185,117,819,cache_la_poudre,10,3
2277,105,24,256,79,787,252,202,63,800,cache_la_poudre,6,3
2277,130,29,42,20,1080,252,210,65,932,cache_la_poudre,6,3
2277,214,26,90,42,1060,186,254,191,446,cache_la_poudre,1,3
2277,312,27,503,70,391,136,208,206,1739,cache_la_poudre,10,3
2277,339,18,324,39,552,178,211,170,417,cache_la_poudre,6,3
2277,342,20,417,189,1235,174,205,167,1205,cache_la_poudre,10,3
2277,344,35,319,185,601,132,165,158,283,cache_la_poudre,10,3
2277,357,28,366,181,1207,165,178,142,1187,cache_la_poudre,10,3
2278,27,27,210,80,997,198,171,96,182,cache_la_poudre,10,3
2278,68,30,335,71,395,234,167,44,1590,cache_la_poudre,10,3
2278,137,24,67,20,787,248,223,89,618,cache_la_poudre,4,3
2278,305,39,170,91,1199,87,187,224,450,cache_la_poudre,10,3
2278,309,33,95,69,1392,115,199,215,842,cache_la_poudre,10,3
2278,317,10,60,16,630,193,231,178,592,cache_la_poudre,10,3
2278,322,21,30,14,691,164,215,189,604,cache_la_poudre,10,3
2278,332,39,134,71,1415,106,162,179,1012,cache_la_poudre,10,3
2278,334,13,350,136,900,190,222,171,1072,cache_la_poudre,10,3
2278,345,19,30,8,297,179,206,163,418,cache_la_poudre,10,3
2278,345,28,240,88,1149,153,184,161,258,cache_la_poudre,10,3
2278,359,24,391,185,1221,176,187,143,1195,cache_la_poudre,10,3
2279,8,29,150,93,1041,172,168,121,778,cache_la_poudre,6,3
2279,22,31,60,22,1531,185,159,95,1040,cache_la_poudre,10,3
2279,54,14,95,36,743,228,209,111,514,cache_la_poudre,10,3
2279,79,23,283,99,1461,243,192,68,162,cache_la_poudre,10,3
2279,246,32,446,137,828,138,244,231,949,cache_la_poudre,1,3
2279,303,27,361,206,1463,137,216,215,993,cache_la_poudre,10,3
2279,311,34,258,120,1190,109,194,214,721,cache_la_poudre,10,3
2279,326,28,108,-12,1319,140,196,190,920,cache_la_poudre,10,3
2279,338,24,60,29,1187,161,199,172,390,cache_la_poudre,10,3
2279,342,33,85,51,361,135,172,164,990,cache_la_poudre,10,3
2279,345,37,134,47,1381,123,155,154,1031,cache_la_poudre,10,3
2279,356,21,391,72,270,181,196,149,1600,cache_la_poudre,10,3
2280,14,13,350,42,531,207,213,141,402,cache_la_poudre,6,3
2280,32,28,30,22,1388,201,167,87,752,cache_la_poudre,10,3
2280,52,8,362,57,789,225,222,131,458,cache_la_poudre,2,3
2280,63,24,216,100,1528,233,183,70,95,cache_la_poudre,10,3
2280,64,9,323,57,755,229,221,125,470,cache_la_poudre,2,3
2280,137,32,42,25,1433,249,210,62,443,cache_la_poudre,3,3
2280,251,23,361,104,680,163,248,219,582,cache_la_poudre,6,3
2280,269,22,42,10,1072,159,242,219,313,cache_la_poudre,1,3
2280,291,40,127,64,1358,82,199,240,1091,cache_la_poudre,10,3
2280,302,17,0,0,1129,171,230,199,301,cache_la_poudre,1,3
2280,332,22,30,16,510,164,207,179,1652,cache_la_poudre,5,3
2280,347,13,0,0,534,194,218,162,1682,cache_la_poudre,4,3
2280,352,40,182,136,1146,122,141,135,1454,cache_la_poudre,10,3
2280,353,12,335,70,834,199,218,157,742,cache_la_poudre,6,3
2281,0,32,258,128,1146,156,162,130,631,cache_la_poudre,10,3
2281,9,27,30,16,390,179,175,124,646,cache_la_poudre,10,3
2281,34,9,216,105,722,219,221,137,691,cache_la_poudre,6,3
2281,49,31,30,8,1537,216,156,53,666,cache_la_poudre,3,3
2281,249,12,335,71,768,194,249,193,677,cache_la_poudre,6,3
2281,314,18,30,8,420,168,223,193,1557,cache_la_poudre,4,3
2281,316,24,30,21,902,148,211,199,738,cache_la_poudre,10,3
2281,348,15,256,71,782,190,214,161,726,cache_la_poudre,6,3
2281,348,19,426,186,600,180,205,161,408,cache_la_poudre,6,3
2282,7,35,408,125,671,158,150,112,731,cache_la_poudre,10,3
2282,117,28,67,35,782,254,200,53,541,cache_la_poudre,4,3
2282,247,33,458,144,514,134,243,232,1717,cache_la_poudre,10,3
2282,278,23,424,112,616,151,236,222,495,cache_la_poudre,6,3
2282,297,26,228,83,1224,139,222,218,376,cache_la_poudre,10,3
2282,344,21,201,121,765,173,202,164,633,cache_la_poudre,10,3
2282,351,31,242,170,702,149,170,148,190,cache_la_poudre,10,3
2283,0,33,458,126,626,154,160,129,618,cache_la_poudre,10,3
2283,14,31,400,126,808,174,159,106,990,cache_la_poudre,10,3
2283,43,9,283,60,722,222,220,133,485,cache_la_poudre,2,3
2283,69,6,242,60,691,226,228,136,503,cache_la_poudre,2,3
2283,114,33,150,67,1651,254,188,0,234,cache_la_poudre,3,3
2283,115,26,67,28,792,254,204,60,577,cache_la_poudre,4,3
2283,130,27,218,85,808,252,212,69,824,cache_la_poudre,6,3
2283,238,8,150,21,234,207,247,178,323,cache_la_poudre,10,3
2283,265,24,382,107,658,152,242,225,553,cache_la_poudre,6,3
2283,301,36,134,51,1350,99,199,227,1054,cache_la_poudre,10,3
2283,304,23,272,103,837,151,221,208,541,cache_la_poudre,10,3
2283,338,17,30,3,636,181,214,171,685,cache_la_poudre,10,3
2284,7,23,0,0,1304,186,189,134,947,cache_la_poudre,10,3
2284,15,23,95,41,703,193,185,122,573,cache_la_poudre,10,3
2284,25,26,469,189,573,197,175,103,525,cache_la_poudre,6,3
2284,32,41,42,32,1443,177,121,47,1012,cache_la_poudre,10,3
2284,44,23,95,45,277,218,182,87,1689,cache_la_poudre,6,3
2284,70,6,216,56,690,226,229,137,532,cache_la_poudre,2,3
2284,90,21,124,70,1410,246,203,76,674,cache_la_poudre,2,3
2284,94,24,192,104,1556,249,197,63,67,cache_la_poudre,3,3
2284,147,37,162,86,972,241,208,62,850,cache_la_poudre,6,3
2284,269,28,391,146,722,139,237,232,1507,cache_la_poudre,1,3
2284,337,6,85,28,630,207,231,164,618,cache_la_poudre,2,3
2285,5,19,108,25,417,192,199,140,492,cache_la_poudre,10,3
2285,7,20,120,41,1276,193,197,138,484,cache_la_poudre,10,3
2285,15,25,90,71,1230,189,180,119,458,cache_la_poudre,10,3
2285,21,25,192,80,976,195,178,109,180,cache_la_poudre,10,3
2285,53,33,67,38,1471,218,150,41,1112,cache_la_poudre,10,3
2285,100,30,85,38,1528,252,185,38,350,cache_la_poudre,3,3
2285,110,20,192,50,255,250,213,81,799,cache_la_poudre,3,3
2285,155,17,446,10,964,238,239,126,594,cache_la_poudre,2,3
2285,169,17,124,33,361,230,245,139,474,cache_la_poudre,4,3
2285,173,25,30,12,1531,226,243,133,618,cache_la_poudre,3,3
2285,188,21,90,31,1025,216,250,157,362,cache_la_poudre,1,3
2285,278,29,408,147,633,131,230,232,1597,cache_la_poudre,10,3
2285,286,6,216,75,787,203,240,176,752,cache_la_poudre,6,3
2285,294,33,90,50,1320,112,212,230,713,cache_la_poudre,10,3
2285,328,23,60,19,480,159,207,184,1611,cache_la_poudre,5,3
2285,329,33,60,37,1342,123,181,186,908,cache_la_poudre,10,3
2285,332,18,285,83,1209,175,214,177,787,cache_la_poudre,6,3
2285,335,31,319,176,1142,136,183,177,1194,cache_la_poudre,10,3
2285,358,21,258,47,616,183,196,147,474,cache_la_poudre,6,3
2286,6,33,391,129,716,159,155,117,816,cache_la_poudre,10,3
2286,44,16,124,73,1350,222,202,110,607,cache_la_poudre,2,3
2286,113,9,240,24,150,236,231,126,272,cache_la_poudre,10,3
2286,131,22,67,20,726,250,221,87,684,cache_la_poudre,4,3
2286,282,30,95,48,785,126,226,233,642,cache_la_poudre,10,3
2286,303,32,255,-26,492,116,206,222,600,cache_la_poudre,10,3
2286,305,28,150,-11,497,133,213,214,492,cache_la_poudre,10,3
2286,331,24,443,199,600,157,203,181,433,cache_la_poudre,6,3
2286,338,22,0,0,1413,168,204,172,789,cache_la_poudre,10,3
2286,340,33,300,161,1092,134,174,167,1213,cache_la_poudre,10,3
2286,352,5,134,69,1350,211,231,158,592,cache_la_poudre,2,3
2287,6,12,30,0,242,205,217,148,443,cache_la_poudre,10,3
2287,12,31,150,90,1230,173,163,112,685,cache_la_poudre,10,3
2287,15,25,362,129,1442,190,181,120,899,cache_la_poudre,10,3
2287,16,38,331,-2,661,160,135,87,408,cache_la_poudre,10,3
2287,25,28,270,82,1103,194,169,98,170,cache_la_poudre,10,3
2287,32,29,42,22,420,200,163,83,618,cache_la_poudre,10,3
2287,36,25,190,-3,930,209,176,90,234,cache_la_poudre,10,3
2287,79,14,30,6,201,237,215,106,420,cache_la_poudre,11,3
2287,107,18,323,49,573,247,217,91,457,cache_la_poudre,6,3
2287,108,15,108,25,162,245,221,101,256,cache_la_poudre,11,3
2287,299,20,30,7,516,159,227,207,1698,cache_la_poudre,4,3
2287,303,28,495,80,361,133,214,216,1724,cache_la_poudre,10,3
2287,328,34,127,68,283,121,181,188,1224,cache_la_poudre,10,3
2287,338,27,108,53,319,152,191,172,1040,cache_la_poudre,10,3
2287,338,29,218,-4,1142,144,185,172,1103,cache_la_poudre,10,3
2287,341,27,270,97,1146,152,188,167,216,cache_la_poudre,10,3
2288,2,28,324,102,932,170,175,133,1355,cache_la_poudre,10,3
2288,19,14,417,188,630,209,210,136,342,cache_la_poudre,6,3
2288,28,34,67,31,1507,187,148,76,1065,cache_la_poudre,10,3
2288,33,30,300,-13,870,200,161,80,242,cache_la_poudre,10,3
2288,131,24,85,30,787,250,218,81,612,cache_la_poudre,4,3
2288,165,14,108,26,192,232,244,140,255,cache_la_poudre,11,3
2288,165,32,30,8,1561,229,231,108,644,cache_la_poudre,3,3
2288,311,5,0,0,277,207,236,168,511,cache_la_poudre,10,3
2288,317,12,242,78,807,189,230,181,755,cache_la_poudre,6,3
2288,324,20,0,0,633,167,215,187,659,cache_la_poudre,10,3
2288,337,29,162,53,1230,145,188,174,646,cache_la_poudre,10,3
2288,343,24,362,199,600,164,196,166,319,cache_la_poudre,10,3
2288,356,23,170,85,955,175,191,148,182,cache_la_poudre,10,3
2289,8,21,108,38,509,190,192,134,573,cache_la_poudre,10,3
2289,11,32,395,132,793,168,157,110,960,cache_la_poudre,10,3
2289,30,39,67,45,1476,178,129,58,1132,cache_la_poudre,10,3
2289,61,10,150,76,1380,228,220,124,633,cache_la_poudre,2,3
2289,104,14,180,27,170,243,221,105,256,cache_la_poudre,11,3
2289,109,21,247,91,816,251,210,77,830,cache_la_poudre,6,3
2289,175,23,242,68,309,226,245,139,666,cache_la_poudre,3,3
2289,325,41,134,46,1341,92,162,191,1099,cache_la_poudre,10,3
2289,335,22,120,45,1265,164,204,176,454,cache_la_poudre,10,3
2290,4,6,162,34,690,212,228,154,589,cache_la_poudre,2,3
2290,8,19,127,39,484,195,199,137,553,cache_la_poudre,10,3
2290,51,24,295,164,890,224,182,80,313,cache_la_poudre,10,3
2290,67,16,108,48,745,234,206,99,541,cache_la_poudre,10,3
2290,76,15,30,9,216,237,211,101,450,cache_la_poudre,11,3
2290,107,30,108,50,1556,254,189,40,324,cache_la_poudre,3,3
2290,131,30,67,33,1080,252,208,60,907,cache_la_poudre,6,3
2290,159,10,30,0,134,231,242,142,404,cache_la_poudre,11,3
2290,268,14,180,28,234,184,245,199,342,cache_la_poudre,10,3
2290,285,25,351,212,1422,142,230,224,865,cache_la_poudre,10,3
2290,291,26,212,88,1124,137,225,223,799,cache_la_poudre,6,3
2290,294,23,301,178,819,149,227,216,175,cache_la_poudre,10,3
2290,300,22,382,120,618,154,226,209,474,cache_la_poudre,6,3
2290,315,18,0,0,914,170,223,192,725,cache_la_poudre,10,3
2290,321,36,216,132,1221,108,180,199,700,cache_la_poudre,10,3
2290,349,30,150,63,1233,151,176,154,691,cache_la_poudre,10,3
2291,9,37,90,65,997,155,142,104,847,cache_la_poudre,10,3
2291,13,31,67,34,1539,175,162,110,999,cache_la_poudre,10,3
2291,44,35,268,159,979,204,142,47,1477,cache_la_poudre,10,3
2291,68,12,30,14,1129,232,216,114,752,cache_la_poudre,5,3
2291,103,15,210,29,150,244,220,101,247,cache_la_poudre,11,3
2291,106,23,60,19,1179,251,206,71,716,cache_la_poudre,3,3
2291,128,23,67,28,1082,251,218,82,927,cache_la_poudre,6,3
2291,267,22,85,21,1034,158,243,220,295,cache_la_poudre,1,3
2291,275,20,30,11,1121,164,241,214,272,cache_la_poudre,1,3
2291,288,23,190,81,834,150,231,218,774,cache_la_poudre,6,3
2291,318,26,256,99,1242,143,206,199,362,cache_la_poudre,10,3
2291,319,29,153,0,1187,133,199,199,1053,cache_la_poudre,10,3
2291,353,22,323,81,858,178,197,154,771,cache_la_poudre,6,3
2292,24,33,60,40,1465,182,151,85,1057,cache_la_poudre,10,3
2292,78,15,150,78,1440,238,211,100,685,cache_la_poudre,2,3
2292,84,20,277,94,825,244,201,78,837,cache_la_poudre,6,3
2292,100,19,150,78,1470,248,210,83,711,cache_la_poudre,2,3
2292,137,28,30,12,1605,249,216,74,685,cache_la_poudre,3,3
2292,158,23,258,66,324,237,236,116,684,cache_la_poudre,3,3
2292,207,15,120,30,300,208,253,176,390,cache_la_poudre,10,3
2292,228,11,283,29,870,204,250,183,741,cache_la_poudre,6,3
2292,316,27,258,131,808,139,205,201,612,cache_la_poudre,10,3
2292,334,26,85,16,1215,153,196,177,391,cache_la_poudre,10,3
2292,339,22,108,37,726,166,202,171,484,cache_la_poudre,10,3
2293,22,17,30,9,953,207,201,126,741,cache_la_poudre,10,3
2293,33,40,60,41,1442,180,123,47,1036,cache_la_poudre,10,3
2293,95,48,272,3,659,238,121,0,511,cache_la_poudre,1,3
2293,105,15,240,31,134,244,220,100,242,cache_la_poudre,11,3
2293,327,22,85,32,691,160,208,185,551,cache_la_poudre,10,3
2293,336,31,319,177,1103,137,182,175,1218,cache_la_poudre,10,3
2293,337,17,42,9,531,181,215,171,819,cache_la_poudre,10,3
2293,355,29,361,191,1167,161,176,144,1208,cache_la_poudre,10,3
2294,0,36,120,68,1018,146,150,124,845,cache_la_poudre,10,3
2294,6,26,108,50,1248,178,180,130,571,cache_la_poudre,10,3
2294,113,32,108,65,1050,254,189,36,876,cache_la_poudre,6,3
2294,122,33,162,78,1679,254,194,40,212,cache_la_poudre,3,3
2294,126,13,300,32,108,241,231,116,272,cache_la_poudre,10,3
2294,295,15,323,152,937,176,235,198,1055,cache_la_poudre,1,3
2294,300,26,124,39,573,139,219,216,1812,cache_la_poudre,4,3
2294,312,32,180,97,899,118,198,211,1473,cache_la_poudre,10,3
2294,338,21,170,92,1062,170,205,171,793,cache_la_poudre,6,3
2295,2,28,384,194,1181,169,175,133,1216,cache_la_poudre,10,3
2295,81,12,60,23,1121,236,219,112,767,cache_la_poudre,5,3
2295,110,23,192,44,258,252,208,71,882,cache_la_poudre,3,3
2295,114,22,42,15,600,252,211,76,797,cache_la_poudre,4,3
2295,136,24,95,29,750,249,222,86,677,cache_la_poudre,4,3
2295,294,33,120,60,1290,110,211,231,693,cache_la_poudre,10,3
2295,313,10,268,69,1209,194,233,179,830,cache_la_poudre,6,3
2295,328,34,90,59,1337,121,181,188,904,cache_la_poudre,10,3
2295,329,25,458,207,1224,153,202,184,1226,cache_la_poudre,10,3
2295,339,23,313,32,876,165,201,171,779,cache_la_poudre,6,3
2295,354,37,153,97,1425,134,150,136,990,cache_la_poudre,10,3
2296,4,21,108,7,967,188,195,140,283,cache_la_poudre,10,3
2296,15,32,309,26,849,174,157,104,285,cache_la_poudre,10,3
2296,29,29,258,152,1041,197,164,88,1476,cache_la_poudre,10,3
2296,57,20,218,60,1332,229,193,88,969,cache_la_poudre,1,3
2296,98,16,124,32,134,244,216,96,247,cache_la_poudre,11,3
2296,107,19,362,162,983,249,213,85,330,cache_la_poudre,6,3
2296,123,25,95,41,768,252,212,71,607,cache_la_poudre,4,3
2296,153,16,134,34,175,237,239,127,234,cache_la_poudre,11,3
2296,279,9,242,33,912,196,241,184,780,cache_la_poudre,6,3
2296,296,23,218,70,1146,148,226,215,816,cache_la_poudre,6,3
2296,325,22,67,17,319,162,211,186,466,cache_la_poudre,10,3
2296,328,26,170,90,957,147,199,186,162,cache_la_poudre,10,3
2296,357,22,108,32,384,180,194,148,484,cache_la_poudre,10,3
2297,51,15,30,7,1063,226,207,110,819,cache_la_poudre,5,3
2297,102,33,127,57,1584,253,178,25,300,cache_la_poudre,3,3
2297,110,22,190,30,256,251,211,77,949,cache_la_poudre,3,3
2297,113,26,95,50,757,253,203,61,571,cache_la_poudre,4,3
2297,213,16,134,37,977,204,253,181,324,cache_la_poudre,1,3
2297,250,23,67,27,570,163,249,219,1760,cache_la_poudre,4,3
2297,317,22,175,59,700,156,214,195,558,cache_la_poudre,6,3
2297,328,15,30,9,488,183,222,178,860,cache_la_poudre,10,3
2297,332,14,277,73,981,187,222,174,218,cache_la_poudre,10,3
2297,337,35,190,142,1260,123,168,171,1300,cache_la_poudre,10,3
2297,344,18,67,13,553,182,210,165,793,cache_la_poudre,10,3
2298,9,11,192,33,750,208,219,147,607,cache_la_poudre,2,3
2298,23,20,323,140,1443,204,194,120,886,cache_la_poudre,10,3
2298,70,22,30,17,1321,238,192,75,845,cache_la_poudre,3,3
2298,90,25,212,118,1546,248,190,55,85,cache_la_poudre,10,3
2298,148,15,382,20,930,239,238,124,618,cache_la_poudre,2,3
2298,149,23,277,72,342,243,231,104,703,cache_la_poudre,3,3
2298,224,26,67,22,566,176,253,203,1749,cache_la_poudre,4,3
2298,319,18,67,25,450,170,220,189,1544,cache_la_poudre,5,3
2298,342,28,268,186,731,150,185,166,162,cache_la_poudre,10,3
2299,2,31,255,109,930,161,165,128,1399,cache_la_poudre,10,3
2299,8,20,408,136,1410,193,196,135,981,cache_la_poudre,10,3
2299,15,17,426,116,1392,202,201,133,1008,cache_la_poudre,10,3
2299,47,11,258,37,780,224,216,125,564,cache_la_poudre,2,3
2299,62,27,277,119,1480,230,173,57,150,cache_la_poudre,10,3
2299,129,26,30,12,1385,251,215,75,819,cache_la_poudre,3,3
2299,263,15,180,37,255,181,246,203,371,cache_la_poudre,10,3
2299,263,17,270,37,192,177,246,207,360,cache_la_poudre,10,3
2299,285,20,124,61,764,161,236,213,624,cache_la_poudre,6,3
2299,307,26,342,-13,531,141,215,210,691,cache_la_poudre,10,3
2299,314,33,192,124,1235,115,194,209,516,cache_la_poudre,10,3
2299,332,34,175,78,671,122,176,181,1781,cache_la_poudre,10,3
2299,339,22,323,156,1106,166,202,171,540,cache_la_poudre,10,3
2299,354,17,60,7,576,190,209,155,767,cache_la_poudre,10,3
2299,355,20,474,210,601,183,200,151,484,cache_la_poudre,6,3
2299,359,27,60,11,258,170,181,140,430,cache_la_poudre,10,3
2300,21,25,30,14,1410,195,178,109,815,cache_la_poudre,10,3
2300,26,26,371,143,834,198,174,100,983,cache_la_poudre,10,3
2300,58,36,42,27,1567,219,142,26,691,cache_la_poudre,3,3
2300,94,36,30,28,1574,249,163,10,726,cache_la_poudre,3,3
2300,143,25,30,13,1423,246,225,90,794,cache_la_poudre,3,3
2300,156,19,210,102,866,238,238,121,883,cache_la_poudre,6,3
2300,161,14,190,46,342,233,243,137,488,cache_la_poudre,4,3
2300,231,15,366,37,785,195,253,193,664,cache_la_poudre,6,3
2300,273,20,67,2,532,164,241,215,408,cache_la_poudre,1,3
2300,290,39,124,110,1379,85,201,240,1087,cache_la_poudre,10,3
2300,325,10,258,40,1194,196,230,173,872,cache_la_poudre,6,3
2300,336,43,210,156,1158,91,143,168,1405,cache_la_poudre,10,3
2300,342,25,134,66,283,162,195,167,1091,cache_la_poudre,10,3
2300,345,31,256,8,1106,144,175,159,1142,cache_la_poudre,10,3
2301,7,31,242,157,1165,166,162,120,1357,cache_la_poudre,10,3
2301,12,18,170,50,474,198,200,135,558,cache_la_poudre,10,3
2301,26,22,283,94,408,203,186,110,1542,cache_la_poudre,10,3
2301,35,20,150,57,1316,213,192,107,518,cache_la_poudre,10,3
2301,36,22,124,57,1283,212,185,99,543,cache_la_poudre,10,3
2301,58,11,391,77,1050,228,218,122,365,cache_la_poudre,6,3
2301,93,20,90,29,1142,247,206,79,757,cache_la_poudre,3,3
2301,101,18,212,39,127,247,214,89,218,cache_la_poudre,11,3
2301,122,16,300,39,85,246,226,103,242,cache_la_poudre,11,3
2301,252,8,216,38,933,202,246,182,792,cache_la_poudre,6,3
2301,263,15,330,39,162,183,246,202,365,cache_la_poudre,10,3
2301,347,19,285,38,895,180,206,162,787,cache_la_poudre,6,3
2301,349,19,450,82,660,183,206,159,376,cache_la_poudre,6,3
2301,349,24,30,11,1187,167,191,157,301,cache_la_poudre,10,3
2302,16,12,228,64,658,209,214,140,525,cache_la_poudre,6,3
2302,31,19,42,8,966,211,194,112,731,cache_la_poudre,6,3
2302,61,35,272,12,636,224,146,26,552,cache_la_poudre,6,3
2302,174,25,256,84,335,225,243,134,642,cache_la_poudre,3,3
2302,193,13,150,40,297,218,250,163,408,cache_la_poudre,4,3
2302,239,17,384,39,764,186,252,201,636,cache_la_poudre,6,3
2302,260,13,360,40,150,187,247,198,371,cache_la_poudre,10,3
2302,280,15,228,76,1167,178,241,202,834,cache_la_poudre,6,3
2302,289,29,335,-84,1001,129,223,228,1261,cache_la_poudre,10,3
2302,291,22,120,64,785,154,231,215,649,cache_la_poudre,10,3
2302,303,20,60,20,324,162,227,204,518,cache_la_poudre,10,3
